Serving HTTP on 0.0.0.0 port 8000 (http://0.0.0.0:8000/) ...

Keyboard interrupt received, exiting.
127.0.0.1 - - [30/May/2020 18:47:24] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:47:35] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:47:35] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:49:22] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:49:22] "GET /prism.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:49:22] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:49:22] "GET /prism.js HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:49:22] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:49:22] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:49:23] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:49:23] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:49:23] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:49:23] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:49:36] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:49:36] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:49:36] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:49:36] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:49:37] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:49:37] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:49:37] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:49:37] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:49:38] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:49:38] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:50:05] "GET /OSP/ospgl-progress.html HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:50:05] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:50:06] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:50:06] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:50:06] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:50:06] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:51:35] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:51:35] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:51:36] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:51:36] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:51:42] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:51:42] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:52:15] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:52:15] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:52:16] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:52:16] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:52:16] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:52:16] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:52:25] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:52:25] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:52:48] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:52:48] "GET /prism.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:52:48] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:52:48] "GET /prism.js HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:52:56] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:52:56] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:53:11] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:53:11] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:53:12] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:53:12] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:53:20] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:53:20] "GET /theme.css HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:53:27] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:53:27] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:53:39] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
127.0.0.1 - - [30/May/2020 18:53:39] "GET /theme.css HTTP/1.1" 200 -
127.0.0.1 - - [30/May/2020 18:53:56] "GET /OSP/ospgl-progress.html HTTP/1.1" 304 -
